stamp,open,high,low,close,volume
2018-06-12 23:18,7219.0,7219.5,7219.0,7219.5,3.0
2018-06-12 23:19,7219.5,7219.5,7219.5,7219.5,4.0
2018-06-12 23:20,7219.25,7219.25,7219.25,7219.25,2.0
2018-06-12 23:21,7219.25,7219.25,7219.25,7219.25,1.0
2018-06-12 23:24,7219.5,7220.0,7219.5,7220.0,5.0
2018-06-12 23:25,7219.75,7219.75,7219.75,7219.75,1.0
2018-06-12 23:26,7220.0,7220.5,7220.0,7220.5,2.0
2018-06-12 23:27,7220.75,7220.75,7220.75,7220.75,5.0
2018-06-12 23:31,7220.75,7220.75,7220.5,7220.5,2.0
2018-06-12 23:32,7220.5,7221.5,7220.5,7221.5,4.0
2018-06-12 23:33,7221.0,7221.0,7221.0,7221.0,2.0
2018-06-12 23:34,7221.5,7221.5,7221.5,7221.5,1.0
2018-06-12 23:35,7221.25,7221.25,7221.25,7221.25,1.0
2018-06-12 23:36,7221.75,7222.5,7221.75,7222.0,18.0
2018-06-12 23:37,7222.5,7222.5,7222.5,7222.5,1.0
2018-06-12 23:38,7222.75,7223.0,7222.75,7222.75,20.0
2018-06-12 23:39,7223.0,7223.0,7222.75,7222.75,3.0
2018-06-12 23:40,7222.75,7223.25,7222.75,7223.25,4.0
2018-06-12 23:41,7223.25,7223.25,7222.5,7222.5,5.0
2018-06-12 23:42,7222.5,7222.75,7222.25,7222.75,13.0
2018-06-12 23:43,7222.5,7222.5,7221.5,7221.5,22.0
2018-06-12 23:44,7222.0,7222.5,7221.75,7221.75,12.0
2018-06-12 23:47,7222.0,7222.0,7221.5,7221.5,2.0
2018-06-12 23:48,7221.5,7221.5,7221.5,7221.5,5.0
2018-06-12 23:49,7221.75,7222.0,7221.5,7222.0,3.0
2018-06-12 23:50,7221.25,7221.25,7221.25,7221.25,1.0
2018-06-12 23:51,7221.5,7221.5,7221.25,7221.25,2.0
2018-06-12 23:53,7221.25,7221.25,7221.25,7221.25,2.0
2018-06-12 23:54,7221.0,7221.0,7220.75,7220.75,3.0
2018-06-12 23:55,7220.5,7220.5,7220.5,7220.5,1.0
2018-06-12 23:56,7220.5,7220.5,7220.5,7220.5,1.0
2018-06-12 23:57,7220.75,7221.0,7220.25,7220.25,5.0
2018-06-12 23:58,7220.75,7220.75,7220.25,7220.25,4.0
2018-06-12 23:59,7220.25,7220.25,7220.25,7220.25,1.0
2018-06-13 00:00,7221.0,7222.5,7221.0,7222.25,9.0
2018-06-13 00:01,7222.5,7222.5,7222.25,7222.5,4.0
2018-06-13 00:02,7222.5,7222.5,7222.25,7222.25,5.0
2018-06-13 00:03,7222.5,7222.5,7222.5,7222.5,1.0
2018-06-13 00:04,7222.5,7222.5,7222.5,7222.5,1.0
2018-06-13 00:05,7223.0,7223.25,7222.5,7222.5,4.0
2018-06-13 00:06,7222.75,7223.0,7222.75,7222.75,4.0
2018-06-13 00:07,7222.5,7222.5,7222.5,7222.5,1.0
2018-06-13 00:09,7224.0,7224.25,7223.75,7224.0,18.0
2018-06-13 00:10,7224.5,7225.0,7224.25,7224.25,17.0
2018-06-13 00:12,7223.5,7225.0,7223.25,7224.75,15.0
2018-06-13 00:13,7224.75,7225.0,7223.75,7223.75,6.0
2018-06-13 00:14,7223.75,7223.75,7223.75,7223.75,1.0
2018-06-13 00:15,7223.5,7224.5,7223.25,7223.75,24.0
2018-06-13 00:16,7222.75,7223.0,7222.5,7223.0,6.0
2018-06-13 00:17,7223.75,7223.75,7223.75,7223.75,2.0
2018-06-13 00:18,7225.0,7225.0,7224.75,7224.75,7.0
2018-06-13 00:19,7223.75,7223.75,7223.75,7223.75,1.0
2018-06-13 00:20,7224.25,7224.25,7224.0,7224.0,5.0
2018-06-13 00:21,7224.25,7225.0,7224.25,7225.0,3.0
2018-06-13 00:22,7224.5,7224.75,7224.5,7224.5,9.0
2018-06-13 00:23,7225.25,7228.75,7225.25,7227.5,73.0
2018-06-13 00:24,7227.5,7227.5,7226.25,7226.25,11.0
2018-06-13 00:25,7226.0,7227.25,7226.0,7227.25,6.0
2018-06-13 00:26,7227.25,7227.25,7226.0,7226.0,4.0
2018-06-13 00:27,7226.0,7226.25,7226.0,7226.25,2.0
2018-06-13 00:28,7226.0,7226.0,7225.25,7225.25,3.0
2018-06-13 00:29,7225.25,7226.25,7225.25,7226.25,7.0
2018-06-13 00:30,7226.5,7226.75,7226.5,7226.75,5.0
2018-06-13 00:31,7226.5,7226.5,7226.0,7226.0,13.0
2018-06-13 00:32,7226.5,7226.5,7226.5,7226.5,1.0
2018-06-13 00:33,7226.75,7227.25,7226.25,7226.25,8.0
2018-06-13 00:35,7226.75,7227.0,7226.75,7226.75,7.0
2018-06-13 00:37,7227.0,7227.25,7227.0,7227.25,6.0
2018-06-13 00:38,7227.5,7227.5,7227.0,7227.0,8.0
2018-06-13 00:39,7226.75,7226.75,7226.75,7226.75,1.0
2018-06-13 00:40,7226.25,7226.25,7222.25,7223.25,38.0
2018-06-13 00:41,7223.25,7223.75,7223.25,7223.75,2.0
2018-06-13 00:42,7223.75,7223.75,7223.5,7223.5,2.0
2018-06-13 00:43,7224.0,7224.25,7224.0,7224.25,3.0
2018-06-13 00:44,7224.0,7224.25,7224.0,7224.25,5.0
2018-06-13 00:45,7224.25,7224.25,7223.75,7223.75,3.0
2018-06-13 00:46,7223.0,7224.25,7223.0,7224.25,9.0
2018-06-13 00:47,7225.0,7225.0,7224.0,7224.0,5.0
2018-06-13 00:48,7224.25,7225.5,7224.25,7224.75,38.0
2018-06-13 00:49,7225.5,7225.5,7225.25,7225.5,9.0
2018-06-13 00:50,7225.0,7225.0,7224.5,7224.75,7.0
2018-06-13 00:51,7224.25,7224.5,7224.0,7224.5,11.0
2018-06-13 00:53,7224.5,7224.75,7224.5,7224.75,3.0
2018-06-13 00:54,7224.75,7225.25,7224.75,7225.25,8.0
